Name,Phone,Address,Category,Date,Invoice No.,Quantity,Unit Price,Amount,Description
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,17-8-2019,PFMS6688486570,836,4.84,4046.24,836 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,11-9-2019,PFMS6150780823,556,182.44,101436.64,556 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,13-9-2019,PFMS1704026127,516,1.56,804.96,516 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,29-6-2019,PFMS6647501537,889,7.44,6614.16,889 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,5-1-2019,PFMS4215260278,594,168.4,100029.6,594 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,20-2-2019,PFMS7461456684,510,121.49,61959.9,510 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,21-9-2019,PFMS8807066287,349,175.18,61137.82,349 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,18-6-2019,PFMS3857641608,974,75.73,73761.02,974 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,3-5-2019,PFMS6602762634,275,80.53,22145.75,275 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,14-2-2019,PFMS1028310373,715,155.35,111075.25,715 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,20-8-2019,PFMS5551126861,278,66.13,18384.14,278 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,4-11-2019,PFMS5111624823,461,3.25,1498.25,461 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,18-7-2019,PFMS4167472464,985,6.73,6629.05,985 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,7-8-2019,PFMS0612638861,489,394.57,192944.73,489 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,8-9-2019,PFMS8170506804,324,105.48,34175.52,324 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,21-10-2019,PFMS4207141055,674,37.38,25194.12,674 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,4-2-2019,PFMS8117805146,478,22.42,10716.76,478 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,21-10-2019,PFMS2342677775,903,302.32,272994.96,903 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,14-8-2019,PFMS3562848756,535,121.34,64916.9,535 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,5-4-2019,PFMS8120261562,881,351.62,309777.22,881 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,27-4-2019,PFMS0633048618,883,105.16,92856.28,883 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,27-5-2019,PFMS2845678202,815,415.48,338616.2,815 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,16-10-2019,PFMS0678235482,495,74.55,36902.25,495 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,29-7-2019,PFMS1121055135,864,102.13,88240.32,864 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,7-5-2019,PFMS2105773640,778,251.74,195853.72,778 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,24-2-2019,PFMS5588443251,764,122.41,93521.24,764 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,15-4-2019,PFMS3888150407,401,281.14,112737.14,401 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,22-11-2019,PFMS4467772852,764,286.68,219023.52,764 sales
Kojo Afrifa,4026667576,KOJ ADDRESS,Sale,22-10-2019,PFMS1818000856,324,347.13,112470.12,324 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,19-5-2019,PFMS7088251276,700,89.99,62993.0,700 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,25-1-2019,PFMS0050685821,471,210.01,98914.71,471 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,18-1-2019,PFMS7540112445,767,29.86,22902.62,767 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,7-8-2019,PFMS0137480178,908,53.7,48759.6,908 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,1-4-2019,PFMS8588863663,517,275.9,142640.3,517 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,5-5-2019,PFMS8231723736,958,52.67,50457.86,958 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,3-2-2019,PFMS6623326710,799,68.04,54363.96,799 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,25-10-2019,PFMS6338048242,695,74.22,51582.9,695 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,1-4-2019,PFMS2424423354,819,62.68,51334.92,819 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,7-4-2019,PFMS1267337862,498,86.09,42872.82,498 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,27-11-2019,PFMS6156771238,425,128.03,54412.75,425 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,3-3-2019,PFMS3872357836,464,24.27,11261.28,464 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,21-6-2019,PFMS2247100534,514,52.24,26851.36,514 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,24-5-2019,PFMS8073684711,774,20.9,16176.6,774 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,8-7-2019,PFMS2350880083,944,67.87,64069.28,944 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,10-10-2019,PFMS4725446836,327,324.26,106033.02,327 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,17-8-2019,PFMS0386465606,836,91.59,76569.24,836 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,2-4-2019,PFMS2726615462,970,353.64,343030.8,970 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,21-3-2019,PFMS0522210322,482,223.14,107553.48,482 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,3-10-2019,PFMS8045720734,354,48.51,17172.54,354 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,14-1-2019,PFMS5444565867,520,258.03,134175.6,520 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,7-7-2019,PFMS6367271402,725,98.14,71151.5,725 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,29-3-2019,PFMS5354563855,865,81.4,70411.0,865 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,25-8-2019,PFMS7616068321,763,152.7,116510.1,763 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,2-9-2019,PFMS8005726382,835,125.12,104475.2,835 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,11-11-2019,PFMS2230443784,846,25.2,21319.2,846 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,20-5-2019,PFMS5202307548,796,128.64,102397.44,796 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,22-1-2019,PFMS6123804642,909,231.13,210097.17,909 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,26-3-2019,PFMS4768275665,743,309.46,229928.78,743 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,25-9-2019,PFMS2178624670,983,12.77,12552.91,983 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,3-7-2019,PFMS7307546474,512,57.9,29644.8,512 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,9-1-2019,PFMS5886326005,488,340.48,166154.24,488 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,12-4-2019,PFMS8517053040,440,97.59,42939.6,440 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,2-7-2019,PFMS5214156177,491,11.59,5690.69,491 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,23-6-2019,PFMS0264214105,871,260.87,227217.77,871 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,24-8-2019,PFMS3631135162,443,30.88,13679.84,443 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,3-5-2019,PFMS5263403145,883,43.91,38772.53,883 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,29-1-2019,PFMS3057840640,797,247.12,196954.64,797 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,1-6-2019,PFMS2232481763,892,20.3,18107.6,892 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,7-5-2019,PFMS3444655226,576,282.14,162512.64,576 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,25-10-2019,PFMS2427724231,467,27.55,12865.85,467 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,11-2-2019,PFMS6384113038,835,132.24,110420.4,835 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,24-11-2019,PFMS0657426813,900,21.06,18954.0,900 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,17-2-2019,PFMS7771060387,430,133.89,57572.7,430 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,4-2-2019,PFMS1421668414,917,61.02,55955.34,917 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,19-10-2019,PFMS3126272572,860,2.48,2132.8,860 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,13-4-2019,PFMS0367741865,685,61.18,41908.3,685 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,7-6-2019,PFMS1871605241,833,135.65,112996.45,833 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,20-3-2019,PFMS4134187055,908,21.84,19830.72,908 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,29-9-2019,PFMS6065336207,495,45.38,22463.1,495 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,1-1-2019,PFMS1663676715,771,161.31,124370.01,771 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,16-7-2019,PFMS7848181452,968,125.38,121367.84,968 sales
Arthur Mensah,6666605463,ART ADDRESS,Sale,28-9-2019,PFMS7116117857,641,0.85,544.85,641 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,5-2-2019,PFMS4340311078,955,47.55,45410.25,955 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,11-5-2019,PFMS4885565634,704,24.61,17325.44,704 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,19-9-2019,PFMS5202164412,314,25.25,7928.5,314 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,19-9-2019,PFMS6470185637,343,11.51,3947.93,343 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,4-10-2019,PFMS3603514434,895,285.2,255254.0,895 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,15-5-2019,PFMS4472110820,721,46.48,33512.08,721 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,19-9-2019,PFMS5172273811,879,13.23,11629.17,879 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,6-8-2019,PFMS5885582543,977,303.08,296109.16,977 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,1-7-2019,PFMS7283872046,700,122.91,86037.0,700 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,11-4-2019,PFMS5668855571,681,19.79,13476.99,681 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,24-10-2019,PFMS4013045408,476,225.52,107347.52,476 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,26-3-2019,PFMS8323101802,838,22.57,18913.66,838 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,5-5-2019,PFMS6554781112,434,86.26,37436.84,434 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,12-10-2019,PFMS6504678010,339,122.34,41473.26,339 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,10-9-2019,PFMS3143125237,507,189.72,96188.04,507 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,14-10-2019,PFMS6382475126,600,189.32,113592.0,600 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,12-9-2019,PFMS6484154403,675,31.01,20931.75,675 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,24-4-2019,PFMS8735452043,472,301.41,142265.52,472 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,4-7-2019,PFMS5144135854,292,237.26,69279.92,292 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,18-5-2019,PFMS1351710821,632,6.32,3994.24,632 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,6-7-2019,PFMS3048423576,754,42.1,31743.4,754 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,14-1-2019,PFMS0714807423,421,70.46,29663.66,421 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,13-5-2019,PFMS8023231885,405,22.68,9185.4,405 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,1-8-2019,PFMS5577022806,954,470.53,448885.62,954 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,13-7-2019,PFMS8652812886,488,11.8,5758.4,488 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,16-7-2019,PFMS6822041518,295,53.43,15761.85,295 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,10-11-2019,PFMS7667134703,991,60.54,59995.14,991 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,18-7-2019,PFMS4013517018,668,248.53,166018.04,668 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,22-6-2019,PFMS7600281876,933,89.29,83307.57,933 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,1-1-2019,PFMS5883888121,917,26.54,24337.18,917 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,18-3-2019,PFMS6802268463,773,49.69,38410.37,773 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,3-10-2019,PFMS3577283555,617,166.61,102798.37,617 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,1-8-2019,PFMS1577772206,298,15.1,4499.8,298 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,5-10-2019,PFMS2645035418,534,98.54,52620.36,534 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,4-7-2019,PFMS4288801445,540,17.15,9261.0,540 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,4-6-2019,PFMS7521423448,701,105.97,74284.97,701 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,27-6-2019,PFMS4881761734,900,226.77,204093.0,900 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,19-9-2019,PFMS7234725525,670,72.51,48581.7,670 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,13-6-2019,PFMS4323064314,488,29.03,14166.64,488 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,15-10-2019,PFMS6431573525,556,6.26,3480.56,556 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,14-10-2019,PFMS4630068233,513,201.2,103215.6,513 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,18-5-2019,PFMS8042651088,847,69.01,58451.47,847 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,3-6-2019,PFMS4701421233,778,116.48,90621.44,778 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,12-4-2019,PFMS2653881402,466,86.23,40183.18,466 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,16-3-2019,PFMS4622348881,710,164.69,116929.9,710 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,2-3-2019,PFMS4408140373,865,299.78,259309.7,865 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,4-1-2019,PFMS1752242255,651,96.71,62958.21,651 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,11-7-2019,PFMS7152815506,949,126.23,119792.27,949 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,5-4-2019,PFMS2543236468,816,2.75,2244.0,816 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,7-5-2019,PFMS6713878341,864,212.39,183504.96,864 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,21-10-2019,PFMS7062680574,766,116.61,89323.26,766 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,1-2-2019,PFMS0302061834,566,20.98,11874.68,566 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,18-1-2019,PFMS4248116036,721,42.19,30418.99,721 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,14-9-2019,PFMS1361263833,627,55.21,34616.67,627 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,21-1-2019,PFMS1001776060,258,91.07,23496.06,258 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,9-3-2019,PFMS0671871032,820,34.68,28437.6,820 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,25-7-2019,PFMS6422602824,590,98.7,58233.0,590 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,17-8-2019,PFMS5226802310,275,42.31,11635.25,275 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,16-11-2019,PFMS1365555870,736,51.72,38065.92,736 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,23-2-2019,PFMS3634616750,949,99.14,94083.86,949 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,3-10-2019,PFMS5628815447,282,194.73,54913.86,282 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,7-1-2019,PFMS0863040760,570,413.72,235820.4,570 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,28-5-2019,PFMS8025480115,917,21.65,19853.05,917 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,2-9-2019,PFMS0783432481,966,226.86,219146.76,966 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,16-11-2019,PFMS8358633211,734,15.82,11611.88,734 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,15-1-2019,PFMS1868365067,972,35.76,34758.72,972 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,4-11-2019,PFMS4053821434,986,383.03,377667.58,986 sales
Agyemang Stephen,1758841168,AGY ADDRESS,Sale,14-8-2019,PFMS6720218562,794,42.71,33911.74,794 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,26-11-2019,PFMS1246134506,519,20.76,10774.44,519 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,20-5-2019,PFMS6858044568,327,192.49,62944.23,327 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,22-7-2019,PFMS2876766416,847,17.99,15237.53,847 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,9-10-2019,PFMS8028063556,425,49.42,21003.5,425 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,5-11-2019,PFMS0301151830,444,70.49,31297.56,444 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,26-1-2019,PFMS3154738241,835,25.46,21259.1,835 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,24-8-2019,PFMS3650318526,705,21.38,15072.9,705 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,10-5-2019,PFMS4277715668,895,125.48,112304.6,895 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,13-1-2019,PFMS5311665777,582,35.95,20922.9,582 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,6-2-2019,PFMS3007085817,676,55.34,37409.84,676 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,6-2-2019,PFMS2625151371,541,6.09,3294.69,541 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,26-1-2019,PFMS5225783834,373,27.34,10197.82,373 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,21-2-2019,PFMS2455653140,360,115.29,41504.4,360 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,5-1-2019,PFMS8336370865,299,32.09,9594.91,299 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,1-7-2019,PFMS1467214716,344,25.61,8809.84,344 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,29-10-2019,PFMS5840236771,370,29.21,10807.7,370 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,9-7-2019,PFMS5336630666,496,85.01,42164.96,496 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,22-5-2019,PFMS1150233070,564,0.26,146.64,564 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,21-1-2019,PFMS4226284315,861,32.18,27706.98,861 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,9-10-2019,PFMS8473070254,332,218.77,72631.64,332 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,11-6-2019,PFMS7283356465,685,113.25,77576.25,685 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,28-1-2019,PFMS2341748746,402,285.18,114642.36,402 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,19-5-2019,PFMS1847108850,778,173.88,135278.64,778 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,22-9-2019,PFMS8517076733,986,137.54,135614.44,986 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,4-8-2019,PFMS2401414246,988,89.13,88060.44,988 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,11-7-2019,PFMS0052164747,371,77.78,28856.38,371 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,6-6-2019,PFMS2688724755,318,184.87,58788.66,318 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,17-10-2019,PFMS1676584185,291,10.74,3125.34,291 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,16-5-2019,PFMS8834766145,375,283.47,106301.25,375 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,19-7-2019,PFMS5721311808,914,188.93,172682.02,914 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,13-11-2019,PFMS2671483652,703,176.86,124332.58,703 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,25-4-2019,PFMS8331855331,467,446.68,208599.56,467 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,1-9-2019,PFMS7376540121,899,157.95,141997.05,899 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,7-11-2019,PFMS5802071656,371,55.7,20664.7,371 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,24-9-2019,PFMS2513432661,593,198.28,117580.04,593 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,2-3-2019,PFMS3328482317,617,47.3,29184.1,617 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,13-3-2019,PFMS8024842144,662,6.76,4475.12,662 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,9-4-2019,PFMS5005043780,659,53.58,35309.22,659 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,5-5-2019,PFMS5248444517,506,17.32,8763.92,506 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,24-3-2019,PFMS6678783104,607,166.2,100883.4,607 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,26-8-2019,PFMS2370030058,922,122.07,112548.54,922 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,10-3-2019,PFMS1773430367,787,272.96,214819.52,787 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,8-1-2019,PFMS5137527806,282,76.75,21643.5,282 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,13-7-2019,PFMS3051341082,759,420.77,319364.43,759 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,18-11-2019,PFMS5445281132,973,100.39,97679.47,973 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,26-2-2019,PFMS8316805381,787,64.16,50493.92,787 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,23-1-2019,PFMS3262483561,940,24.82,23330.8,940 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,2-2-2019,PFMS3200676858,264,24.07,6354.48,264 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,2-7-2019,PFMS5475510458,518,14.83,7681.94,518 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,25-6-2019,PFMS2250773323,733,12.9,9455.7,733 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,4-4-2019,PFMS4613867661,717,178.4,127912.8,717 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,4-7-2019,PFMS7060340056,747,345.05,257752.35,747 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,17-6-2019,PFMS7144855385,719,309.52,222544.88,719 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,17-11-2019,PFMS4471734576,267,6.12,1634.04,267 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,1-1-2019,PFMS5257801528,944,142.52,134538.88,944 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,17-2-2019,PFMS5008658706,608,1.5,912.0,608 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,19-7-2019,PFMS5607874585,649,178.58,115898.42,649 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,17-5-2019,PFMS7266861222,797,29.91,23838.27,797 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,10-4-2019,PFMS1008178486,889,225.15,200158.35,889 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,11-6-2019,PFMS3010730556,386,27.15,10479.9,386 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,6-9-2019,PFMS1071305704,943,107.89,101740.27,943 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,7-11-2019,PFMS5216762055,573,327.35,187571.55,573 sales
Esther Agyemang,0775755755,EST ADDRESS,Sale,27-5-2019,PFMS1230873414,515,243.09,125191.35,515 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,21-4-2019,PFMS7188033038,698,38.61,26949.78,698 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,20-10-2019,PFMS8845383546,621,76.05,47227.05,621 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,15-10-2019,PFMS8576247056,720,14.78,10641.6,720 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,23-2-2019,PFMS2655558026,631,284.63,179601.53,631 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,12-4-2019,PFMS5787661048,795,11.03,8768.85,795 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,14-6-2019,PFMS8010662372,255,0.02,5.1,255 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,15-7-2019,PFMS2242746267,709,142.75,101209.75,709 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,19-7-2019,PFMS1461011838,882,19.76,17428.32,882 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,23-10-2019,PFMS5678470780,841,124.25,104494.25,841 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,27-8-2019,PFMS3806010310,583,177.77,103639.91,583 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,21-3-2019,PFMS7206374842,756,115.34,87197.04,756 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,4-6-2019,PFMS6507488626,451,190.2,85780.2,451 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,2-10-2019,PFMS6067865260,899,43.03,38683.97,899 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,23-2-2019,PFMS6032408053,520,42.84,22276.8,520 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,15-4-2019,PFMS6138257747,770,122.01,93947.7,770 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,7-3-2019,PFMS4132885840,560,71.45,40012.0,560 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,3-6-2019,PFMS5703254363,282,8.33,2349.06,282 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,5-2-2019,PFMS6227351780,815,34.3,27954.5,815 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,11-6-2019,PFMS6787314085,810,127.4,103194.0,810 sales
Felix Manu,1683762345,FEL ADDRESS,Sale,22-11-2019,PFMS6103730255,318,211.59,67285.62,318 sales
